datetime,o,h,l,c,v,address,type
2024-11-12 04:00:00,0.002229207163634926,0.011263259088622718,6.954461995978796e-06,0.003194258023344541,13109432187.818966,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
2024-11-12 05:00:00,0.003194258023344541,0.005121156716782772,0.0015785997975363924,0.002026257661654734,2582581524.2709613,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
2024-11-12 06:00:00,0.002026257661654734,0.002576976136330959,0.0013616986943136853,0.0023415559767106632,1050671989.0388976,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
2024-11-12 07:00:00,0.0023415559767106632,0.003385073507228288,0.0019413327690667535,0.002165604017264499,570108505.9418467,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
2024-11-12 08:00:00,0.002165604017264499,0.0025569260379843667,0.0015377973179351804,0.0023447859249729496,523011337.86608577,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
2024-11-12 09:00:00,0.0023447859249729496,0.003096707891244924,0.0012581758684851408,0.0014898459123551828,387737042.3375186,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
2024-11-12 10:00:00,0.0014898459123551828,0.0015596982765051649,0.0010978392575651198,0.0013405675594528447,318451839.3337651,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
2024-11-12 11:00:00,0.0013405675594528447,0.0014884094635249517,0.001021588395173872,0.0010322077968464437,169867346.12282398,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
2024-11-12 12:00:00,0.0010322077968464437,0.0010367719348007645,0.0004579489246678835,0.0005134943199402865,633182218.4237119,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
2024-11-12 13:00:00,0.0005134943199402865,0.0006624800356446449,0.00047320648064043186,0.0006300648845619628,295266861.19985974,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
2024-11-12 14:00:00,0.0006300648845619628,0.000796618339504935,0.000541451790056001,0.0005800417095948428,284454012.4851409,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
2024-11-12 15:00:00,0.0005800417095948428,0.0011443494004215714,0.0005174630895243438,0.0008910034421175427,537736041.5253752,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
2024-11-12 16:00:00,0.0008910034421175427,0.0009660309876825158,0.0006345220520162276,0.0007144992184331859,297704755.0264622,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
2024-11-12 17:00:00,0.0007144992184331859,0.0009870043220016533,0.0006688642545198925,0.0008696446090218086,152873969.72082707,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
2024-11-12 18:00:00,0.0008696446090218086,0.0008832702198359374,0.0007261567454647525,0.0008658915304586998,72246169.25618295,5h5YCbybHMpVj378FrxrypY9eXKoy92Vpw9xyru1pump,1H
