datetime,address,c,h,l,o,type,v
2024-10-27 13:00:00,CgLLkorh336M7odreKtSrYvDLuWwbvu5LJi6nFukpump,0.00028721323592595957,0.0005118876519669532,7.393667433544876e-05,8.157736736970102e-05,1H,6471578988.864228
