Address,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,unique_wallet_history_1h,unique_wallet_history_24h,unique_wallet_history_2h,unique_wallet_history_30m,unique_wallet_history_4h,unique_wallet_history_8h,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
3DyALYW5YSdJDU98FaEvYQqTpiM4QsnTPstH7Dbkpump,3DyALYW5YSdJDU98FaEvYQqTpiM4QsnTPstH7Dbkpump,1067,,1081,,1067,,1067,,1076,,1081,,0,0,0,0,0,0,0.0001665109656507002,0.0001665109656507002,0.0001665109656507002,0.0001665109656507002,0.0001665109656507002,0.0001665109656507002,0.0001665109656507002,0.0001665109656507002,471,2024-11-11T19:38:07,1731353887,2,0.0010257987535495347,516.054774255176,516.054774255176,516.054774255176,516.054774255176,516.054774255176,516.054774255176,516.054774255176,516.054774255176,867,,884,,867,,867,,875,,884,,0,0,0,0,0,0,1934,,1965,,1934,,1934,,1951,,1965,,0,0,0,0,0,0,786,,786,,786,,786,,786,,786,,0,0,0,0,0,0,4591139084.386662,,1273247.4816776179,4616022674.256737,,1298200.9469676688,4591139084.386662,,1273247.4816776179,4591139084.386662,,1273247.4816776179,4603364125.360617,,1285846.8789076454,4616022674.256737,,1298200.9469676688,2764819032.5613136,,668548.1737999661,2775783988.9637823,,679627.4943947893,2764819032.5613136,,668548.1737999661,2764819032.5613136,,668548.1737999661,2771660297.7916274,,675620.4216850295,2775783988.9637823,,679627.4943947893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826320051.8253481,,604699.3078776518,1840238685.292954,,618573.4525728794,1826320051.8253481,,604699.3078776518,1826320051.8253481,,604699.3078776518,1831703827.568989,,610226.4572226158,1840238685.292954,,618573.4525728794,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-11 19:23:24,0.0010257987535495347,125663.19040558915,1000000000.0,1025798.7535495347,1000000000.0,1025798.7535495347
2j8cw7pK55XP9Rg5kr63QYzeBkmaVRtruFshHbZ2pump,2j8cw7pK55XP9Rg5kr63QYzeBkmaVRtruFshHbZ2pump,770,,771,,770,,672,585.7142857142857,770,,771,,0,0,0,98,0,0,3.247249263436601e-05,3.247249263436601e-05,3.247249263436601e-05,3.247249263436601e-05,6.040783879435055e-05,3.247249263436601e-05,3.247249263436601e-05,3.247249263436601e-05,489,2024-11-11T19:38:04,1731353884,2,0.00044131493362094764,1259.042370384277,1259.042370384277,1259.042370384277,1259.042370384277,630.559050661187,1259.042370384277,1259.042370384277,1259.042370384277,350,,353,,350,,336,2300,352,,353,,0,0,0,14,0,0,1120,,1124,,1120,,1008,800,1122,,1124,,0,0,0,112,0,0,652,,652,,652,,596,846.031746031746,652,,652,,0,0,0,63,0,0,3058885043.6825714,,277954.36509726895,3060294663.4278297,,278528.0233940186,3058885043.6825714,,277954.36509726895,1479628589.904904,-6.308529791627411,219793.17947845953,3060201035.0795655,,278490.2931127169,3060294663.4278297,,278528.0233940186,1982622663.065267,,159099.1130243898,1982676857.656558,,159120.99689852775,1982622663.065267,,159099.1130243898,845430564.2021413,-25.656310394054234,123961.5365992056,1982622663.065267,,159099.1130243898,1982676857.656558,,159120.99689852775,0,0,0,0,0,0,1137192098.8631246,35137.576425184154,0,0,0,0,0,0,0,0,0,0,1579256453.7776666,58161.18561880934,0,0,0,0,1076262380.6173043,,118855.25207287911,1077617805.7712715,,119407.02649549085,1076262380.6173043,,118855.25207287911,634198025.7027626,43.46282812722214,95831.64287925392,1077578372.0142984,,119391.18008832714,1077617805.7712715,,119407.02649549085,0,0,0,0,0,0,442064354.91454196,23023.60919362518,0,0,0,0,2024-11-11 19:16:14,0.00044131493362094764,63408.79201336388,1000000000.0,441314.93362094765,1000000000.0,441314.93362094765
7ccMyWAJVJ4JN5TfjJR3EYBXAH3MyjP3re2sGHbVpump,7ccMyWAJVJ4JN5TfjJR3EYBXAH3MyjP3re2sGHbVpump,4692,,4737,,4692,,3379,157.34958111195735,4713,,4737,,0,0,0,1313,0,0,1.4999162747351636e-05,1.4999162747351636e-05,1.4999162747351636e-05,1.4999162747351636e-05,0.00019850186403752937,1.4999162747351636e-05,1.4999162747351636e-05,1.4999162747351636e-05,1540,2024-11-11T19:38:08,1731353888,3,0.0014536074801745117,9591.257469895589,9591.257469895589,9591.257469895589,9591.257469895589,632.2890831391328,9591.257469895589,9591.257469895589,9591.257469895589,3790,,3831,,3790,,2863,208.84573894282633,3810,,3831,,0,0,0,927,0,0,8482,,8568,,8482,,6242,178.66071428571428,8523,,8568,,0,0,0,2240,0,0,2423,,2423,,2423,,2067,147.5449101796407,2423,,2423,,0,0,0,835,0,0,9140344659.36964,,3984719.6619581245,9164659888.473787,,4019081.1685266327,9140344659.36964,,3984719.6619581245,3812902466.872884,-28.42902223804453,3229030.3444295693,9149140461.202848,,3997606.5596610783,9164659888.473787,,4019081.1685266327,5035655968.934775,,2031941.2454741455,5048061803.41575,,2049518.9680557842,5035655968.934775,,2031941.2454741455,1951057490.192329,-36.748413006163695,1640336.2822089673,5040444651.722585,,2038961.0176375906,5048061803.41575,,2049518.9680557842,0,0,0,0,0,0,3084598478.742445,391604.9632651789,0,0,0,0,0,0,0,0,0,0,5327442192.496753,755689.3175285555,0,0,0,0,4104688690.434866,,1952778.416483979,4116598085.0580373,,1969562.2004708485,4104688690.434866,,1952778.416483979,1861844976.6805549,-16.987306549148588,1588694.0622206018,4108695809.480264,,1958645.5420234876,4116598085.0580373,,1969562.2004708485,0,0,0,0,0,0,2242843713.7543077,364084.3542633766,0,0,0,0,2024-11-11 19:01:27,0.0014536074801745117,156425.75020506518,1000000000.0,1453607.4801745117,1000000000.0,1453607.4801745117
B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,B1L9M9bojyvcw3bet6r63ecRfb7rejraoGXTDMWrpump,538,,538,,538,,307,32.900432900432904,538,,538,,0,0,0,231,0,0,0.00011694946692669048,0.00011694946692669048,0.00011694946692669048,0.00011694946692669048,0.0005110527844063188,0.00011694946692669048,0.00011694946692669048,0.00011694946692669048,630,2024-11-11T19:37:29,1731353849,2,0.0005337654653946843,356.4069246500064,356.4069246500064,356.4069246500064,356.4069246500064,4.444292582174362,356.4069246500064,356.4069246500064,356.4069246500064,287,,288,,287,,192,102.10526315789474,288,,288,,0,0,0,95,0,0,825,,826,,825,,499,53.06748466257669,826,,826,,0,0,0,326,0,0,333,,333,,333,,261,82.51748251748252,333,,333,,0,0,0,143,0,0,1767753282.1261864,,497074.12305426796,1768294966.5794165,,497339.73946726543,1767753282.1261864,,497074.12305426796,310003255.1956023,-78.7341279733439,192202.9169365603,1768294966.5794165,,497339.73946726543,1768294966.5794165,,497339.73946726543,1340854594.9281764,,270516.92455887643,1340854594.9281764,,270516.92455887643,1340854594.9281764,,270516.92455887643,146423098.4638033,-87.7411891014906,91037.10926935496,1340854594.9281764,,270516.92455887643,1340854594.9281764,,270516.92455887643,0,0,0,0,0,0,1194431496.4643714,179479.81528952144,0,0,0,0,0,0,0,0,0,0,1457750026.9305825,304871.2061177077,0,0,0,0,426898687.19801,,226557.19849539155,427440371.65124005,,226822.81490838903,426898687.19801,,226557.19849539155,163580156.73179898,-37.87746101948206,101165.80766720534,427440371.65124005,,226822.81490838903,427440371.65124005,,226822.81490838903,0,0,0,0,0,0,263318530.46621108,125391.39082818627,0,0,0,0,2024-11-11 19:00:10,0.0005337654653946843,71437.6607846758,1000000000.0,533765.4653946843,1000000000.0,533765.4653946843
5AvprdviHPERGgqWaELwY58b6t9av5Xz3AWAbnwnPGAA,5AvprdviHPERGgqWaELwY58b6t9av5Xz3AWAbnwnPGAA,1,-97.91666666666666,49,,49,,0,-100,49,,49,,48,0,0,1,0,0,3.024207282004582e-06,0.0006366591118154793,3.024207282004582e-06,3.024207282004582e-06,0.00066899601716414,3.024207282004582e-06,3.024207282004582e-06,3.024207282004582e-06,50,2024-11-11T18:54:56,1731351296,1,0.00066899601716414,22021.367842243242,5.079155351511378,22021.367842243242,22021.367842243242,0,22021.367842243242,22021.367842243242,22021.367842243242,0,-100,16,,16,,0,,16,,16,,16,0,0,0,0,0,1,-98.4375,65,,65,,0,-100,65,,65,,64,0,0,1,0,0,48,2.127659574468085,48,,48,,,-100,48,,48,,47,0,0,7,0,0,1644370.3463556962,-99.88280320510276,1100.0772124549594,1404729111.5268686,,54409.08545615627,1404729111.5268686,,54409.08545615627,0,-100,0,1404729111.5268686,,54409.08545615627,1404729111.5268686,,54409.08545615627,1644370.3463556936,-99.86072534612553,1100.077212454958,1182311706.8725116,,40476.08000096294,1182311706.8725116,,40476.08000096294,,,,1182311706.8725116,,40476.08000096294,1182311706.8725116,,40476.08000096294,1180667336.5261557,39376.002788507954,0,0,0,0,1644370.3463558976,1100.0772124549599,0,0,0,0,1403084741.1805127,53309.00824370128,0,0,0,0,1644370.3463559002,1100.0772124549612,0,0,0,0,2.6775524020195007e-09,-100,1.4779288903810084e-12,222417404.654357,,13933.005455193328,222417404.654357,,13933.005455193328,,,,222417404.654357,,13933.005455193328,222417404.654357,,13933.005455193328,222417404.654357,13933.005455193328,0,0,0,0,2.6775524020195007e-09,1.4779288903810084e-12,0,0,0,0,2024-11-11 17:54:13,0.00066899601716414,54313.82629671972,1000000000.0,668996.01716414,1000000000.0,668996.01716414
BrtG74wXRvvYxH82vpCfxz66KGFqTWEZSSgBdrxhpump,BrtG74wXRvvYxH82vpCfxz66KGFqTWEZSSgBdrxhpump,1574,-88.88888888888889,16994,,15740,1174.4939271255062,749,-9.212121212121211,16980,339500,16994,,14166,0,1235,825,5,0,6.7941528550423625e-06,0.0013333781548801645,6.7941528550423625e-06,8.958595532723104e-05,0.0012319765019371514,6.7941528550423625e-06,6.7941528550423625e-06,6.7941528550423625e-06,3049,2024-11-11T19:38:08,1731353888,4,0.0009096864350929521,13289.254768058643,-31.77581080329692,13289.254768058643,915.4342070362883,-26.160406983204037,13289.254768058643,13289.254768058643,13289.254768058643,1357,-86.8952197006277,12531,,11712,1354.9068322981366,606,-19.307589880159785,12529,1252800,12531,,10355,0,805,751,1,0,2931,-88.04698013947228,29525,,27452,1245.686274509804,1355,-14.022842639593907,29509,491716.6666666667,29525,,24521,0,2040,1576,6,0,1556,-77.84422611419622,7764,,7623,2103.179190751445,674,-38.782924613987284,7764,,7764,,7023,0,346,1101,0,0,764108481.242619,-91.08857317489456,841557.807982712,14323424343.155113,,17399452.160060734,9338588149.189339,96.10148175348414,16919320.594165497,334431874.5708974,-22.166608705691747,346105.6293355753,14043235754.28283,4933.487116842598,17396490.69877629,14323424343.155113,,17399452.160060734,376200440.88483113,-91.19797083197112,416897.5937316863,7609066546.604765,,8726251.418381501,4650219916.4312315,64.81150598798067,8392750.774101635,158896260.59411788,-26.878415140680524,165398.72896522938,7411393819.144043,3670.165421900155,8723979.705903735,7609066546.604765,,8726251.418381501,4274019475.5464206,8107166.370316947,0,0,2821538392.331881,200007.72585320586,217304180.29070696,251516.80344874194,196580069.83175603,1395.6279491315483,0,0,8574479667.946751,16209075.976129796,0,0,4762120135.802299,343601.58920691896,429676606.6717094,495470.117329419,278996159.68604803,2006.2368212703873,0,0,387908040.3577879,-90.97984813245591,424660.2142510258,6714357796.550348,,8673200.74167923,4688368232.758107,141.59601874712672,8526569.82006386,175535613.97677952,-17.345383782608682,180706.9003703459,6631841935.138787,7946.780606631048,8672510.992872555,6714357796.550348,,8673200.74167923,4300460192.400331,8101909.605812849,0,0,1940581743.4704173,143593.86335371312,212372426.3810025,243953.31388067707,82416089.854292,610.6088721388388,0,0,2024-11-11 17:39:06,0.0009096864350929521,132419.86502433824,961788533.226962,874925.9821045143,961788533.226962,874925.9821045143
3DWUvVBwGgLpG8FVNLn4gUMHBUpRkjNcc3txotfZpump,3DWUvVBwGgLpG8FVNLn4gUMHBUpRkjNcc3txotfZpump,1065,28.6231884057971,2047,,1893,1145.3947368421052,666,66.9172932330827,2047,,2047,,828,0,152,399,0,0,6.88185726896244e-06,0.0009207917624482797,6.88185726896244e-06,6.57092116625714e-06,0.0009495683702735248,6.88185726896244e-06,6.88185726896244e-06,6.88185726896244e-06,865,2024-11-11T19:38:07,1731353887,2,0.0017479679680979627,25299.65447963293,89.83314571041736,25299.65447963293,26501.566566862683,84.08026455161493,25299.65447963293,25299.65447963293,25299.65447963293,816,24.961715160796324,1550,,1469,1832.8947368421052,554,111.45038167938932,1550,,1550,,653,0,76,262,0,0,1881,27.00877785280216,3597,,3362,1374.561403508772,1220,84.56883509833585,3597,,3597,,1481,0,228,661,0,0,834,25.791855203619914,1270,,1240,2380,554,40.966921119592875,1270,,1270,,663,0,50,393,0,0,435748863.8373203,3.209221522080826,490395.3980731814,1989365074.1101427,,838937.2710765159,857948409.0049915,-24.161756198699795,781010.5941338086,270220199.5001379,63.246770933703274,357802.19469369587,1989365074.1101427,,838937.2710765159,1989365074.1101427,,838937.2710765159,225480953.79292813,1.9953900005916736,254848.4566793754,1392800862.327764,,451497.37904434185,446550703.8979278,-52.80826769049726,404521.470264637,141748291.70888877,69.28673731479158,187524.9459837907,1392800862.327764,,451497.37904434185,1392800862.327764,,451497.37904434185,221069750.10499996,149673.01358526145,0,0,946247747.3157059,46971.96460039917,83732662.08403875,67323.51069558479,0,0,0,0,422199545.16767204,290615.1960606271,0,0,1131287284.62233,57715.41986742301,165528664.3371819,132593.20337948587,0,0,0,0,210267910.0443922,4.543391981716439,235546.941393806,596564211.7823788,,387439.89203217404,411397705.1070637,122.32962268239338,376489.1238691716,128471907.79124916,57.06379804926519,170277.24870990514,596564211.7823788,,387439.89203217404,596564211.7823788,,387439.89203217404,201129795.06267205,140942.18247536564,0,0,185039537.30662403,10743.455267023834,81796002.25314315,65269.692683901085,0,0,0,0,2024-11-11 17:37:56,0.0017479679680979627,147924.87182283628,982409754.745262,1717220.7828416936,982409754.745262,1717220.7828416936
Gvg6Ms91J4FKvLq7TAFdNHXwD9ahk2ZfuP533nuDW8ZB,Gvg6Ms91J4FKvLq7TAFdNHXwD9ahk2ZfuP533nuDW8ZB,0,,330,,0,-100,0,,330,,330,,0,0,330,0,0,0,0.0007335216718928312,0.0014706847847950984,0.0007335216718928312,0.001470195602294584,0.0014738447620653201,0.0007335216718928312,0.0007335216718928312,0.0007335216718928312,1402,2024-11-11T19:12:43,1731352363,1,0.0014731367269221359,100.83070253681117,0.1667211187867919,100.83070253681117,0.20004988608056415,-0.04804000810723522,100.83070253681117,100.83070253681117,100.83070253681117,2,0,203,,4,-97.98994974874373,1,0,203,,203,,2,0,199,1,0,0,2,0,533,,4,-99.24385633270322,1,0,533,,533,,2,0,529,1,0,0,2,-60,325,,6,-98.15384615384616,2,100,325,,325,,5,0,325,1,0,0,44382.99265507817,666.0693606345702,65.4026058721179,156195913.56883895,,149597.20843959303,50176.592417093096,-99.96786553806162,73.97808398624196,15585.917430010304,-45.876734674520314,22.960187388919735,156195913.56883895,,149597.20843959303,156195913.56883895,,149597.20843959303,7.826020009815693e-08,0,3.660005631900276e-11,93115633.87561095,,90298.80453331464,8.943607099354267e-08,-99.9999999999999,5.842792916155304e-11,1.0244548320770264e-08,0,2.3234747459355276e-12,93115633.87561095,,90298.80453331464,93115633.87561095,,90298.80453331464,7.826020009815693e-08,3.660005631900276e-11,0,0,93115633.87561095,90298.80453331464,1.0244548320770264e-08,2.3234747459355276e-12,0,0,0,0,5793.599762078164,8.575478114136992,0,0,156145736.97642195,149523.23035560688,28797.075225010307,42.442418483178116,0,0,0,0,44382.99265499991,666.0693606435675,65.4026058720813,63080279.693228,,59298.4039062784,50176.59241700366,-99.9203926537503,73.97808398618353,15585.91743000006,-45.876734674536635,22.96018738891741,63080279.693228,,59298.4039062784,63080279.693228,,59298.4039062784,5793.599761999903,8.575478114100392,0,0,63030103.100811,59224.42582229223,28797.075225000062,42.44241848317579,0,0,0,0,2024-11-11 16:06:13,0.0014731367269221359,196870.9410746742,1000000000.0,1473136.7269221358,1000000000.0,1473136.7269221358
EUjqbTAhVoArG9u5YCA25hAsk7uTCZ5KcDsVmkMNpump,EUjqbTAhVoArG9u5YCA25hAsk7uTCZ5KcDsVmkMNpump,324,-27.67857142857143,1411,,772,62.18487394957983,179,23.448275862068964,1250,676.3975155279503,1411,,448,0,476,145,161,0,1.0717272665587367e-05,0.0011401451367727394,1.0717272665587367e-05,0.0004388156927448076,0.0014831258920473258,0.00012183330073111309,1.0717272665587367e-05,1.0717272665587367e-05,320,2024-11-11T19:38:00,1731353880,2,0.001659951801899265,15388.565549230529,45.59127152862967,15388.565549230529,278.2799542824479,11.922515195783316,1262.4779037734434,15388.565549230529,15388.565549230529,179,-40.33333333333333,863,,479,74.81751824817519,98,20.98765432098765,752,577.4774774774775,863,,300,0,274,81,111,0,503,-32.75401069518716,2274,,1251,66.8,277,22.566371681415927,2002,636.0294117647059,2274,,748,0,750,226,272,0,148,-44.569288389513105,633,,342,-10.236220472440944,99,33.78378378378378,570,328.57142857142856,633,,267,0,381,74,133,0,121892302.14544028,-51.69772873601944,172124.64255792095,3181612113.6128306,,644336.308127641,374245450.25989985,-56.658256484623735,392715.70522186277,77864071.45699504,76.85033043453637,115178.77418120089,1237769800.1499815,-36.32354890222751,569269.3606757678,3181612113.6128306,,644336.308127641,73909380.17852339,-52.26908890812296,104767.1562768962,2094826150.6286278,,387144.1265558561,228755324.84581843,-57.405071234181435,237295.54975124492,48760859.724401,93.89156436997766,72179.18977688593,766298220.2510481,-42.31975085136083,343191.6185121441,2094826150.6286278,,387144.1265558561,154845944.66729438,132515.27725765746,0,0,537048262.4903207,105020.32752221511,25148520.45412202,32158.647762627996,1328527930.3775806,43952.50804371203,0,0,252353148.1144583,220577.94644725078,0,0,863475762.407042,175697.44068333006,44028230.68844506,56516.54963933788,1943842313.4628506,75066.94745187326,0,0,47982921.9669169,-50.790382381423406,67357.48628102474,1086785962.9842029,,257192.18157178495,145490125.41408145,-55.42957457591682,155420.1554706178,29103211.732594043,54.15073309591807,42999.58440431496,471471579.8989335,-23.3771234901237,226077.7421636237,1086785962.9842029,,257192.18157178495,97507203.44716391,88062.6691895933,0,0,326427499.9167213,70677.11316111496,18879710.234323043,24357.901876709882,615314383.0852698,31114.439408161234,0,0,2024-11-11 15:33:05,0.001659951801899265,164316.32858487222,1000000000.0,1659951.801899265,1000000000.0,1659951.801899265
wkXGXeAcVLnfDNuVcL7aPMrneaDgKLPC95bFAtKpump,wkXGXeAcVLnfDNuVcL7aPMrneaDgKLPC95bFAtKpump,6061,48.626777832270726,19490,,10139,21.497902935889755,3079,3.2528504359490276,18507,1792.331288343558,19490,,4078,0,8345,2982,978,0,9.039622335378811e-05,0.0012609513183343803,9.039622335378811e-05,0.0008117044720051914,0.0015671758057395511,0.0006597597670327071,9.039622335378811e-05,9.039622335378811e-05,12337,2024-11-11T19:38:08,1731353888,4,0.0016586935600456784,1734.9146662399473,31.54302913427974,1734.9146662399473,104.34697814934175,5.839660998527219,151.4087161612948,1734.9146662399473,1734.9146662399473,3047,85.45343883140598,9813,,4690,-0.551314673452078,1741,33.30781010719755,9418,2308.695652173913,9813,,1643,0,4716,1306,391,0,9108,59.20293654955427,29303,,14829,13.53648265829569,4820,12.406716417910447,27925,1939.810080350621,29303,,5721,0,13061,4288,1369,0,6728,59.58254269449716,17675,,9915,23.659266650037416,3802,10.587550901687028,17140,1852.1640091116171,17675,,4216,0,8018,3438,878,0,2192075581.965277,350.42024814814056,3540686.6313987933,10203639144.973152,,9277942.108762417,2678748992.181128,-54.968703600849935,4001618.4813242108,1180521098.2672513,16.703659297867883,2049406.6258388855,8628512521.125397,447.873159789157,8769712.552049395,10203639144.973152,,9277942.108762417,1098906286.7877564,335.8820480345651,1778410.6624251602,5562814822.385882,,4682611.243872324,1351017217.1972082,-54.547760705335676,2017540.1284239509,588846667.931459,15.446635287817134,1024861.9797956481,4324012583.135082,249.09182889649028,4405731.948373335,5562814822.385882,,4682611.243872324,252110930.40946114,239129.46599879122,0,0,2972388683.511585,2387214.2812045044,510059618.85629666,753548.6826295133,1238646174.2183032,276627.4437408173,0,0,486673410.21585613,460931.849925419,0,0,5948638405.69264,4766285.12782727,1011554483.6980264,1491280.0055599085,1574910609.6830854,507881.46727511636,0,0,1093169295.1775208,366.04610254794767,1762275.968973633,4640824322.58727,,4595330.864890093,1327731774.9839199,-55.389100414230974,1984078.3529002597,591674430.3357923,17.982151327217082,1024544.6460432375,4304499937.990315,1180.0937250591692,4363980.603676058,4640824322.58727,,4595330.864890093,234562479.806395,221802.3839266278,0,0,2976249722.1810546,2379070.846622765,501494864.8417297,737731.3229303951,336264435.4647821,231254.02353429902,0,0,2024-11-11 15:13:37,0.0016586935600456784,174038.28153980273,999999999.997521,1658693.5600415666,999999999.997521,1658693.5600415666
