Address,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,unique_wallet_history_1h,unique_wallet_history_24h,unique_wallet_history_2h,unique_wallet_history_30m,unique_wallet_history_4h,unique_wallet_history_8h,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
7EE8Za61AFcTCyospWF8hjiErkizGpUhFpkwjiVBYb8z,7EE8Za61AFcTCyospWF8hjiErkizGpUhFpkwjiVBYb8z,97,,101,,97,,97,,101,,101,,0,0,0,0,0,0,0.00777385521691149,0.00777385521691149,0.00777385521691149,0.00777385521691149,0.00777385521691149,0.00777385521691149,0.00777385521691149,0.00777385521691149,573,2024-11-06T00:07:28,1730851648,1,0.008646640215107377,11.227183602509122,11.227183602509122,11.227183602509122,11.227183602509122,11.227183602509122,11.227183602509122,11.227183602509122,11.227183602509122,4,,4,,4,,4,,4,,4,,0,0,0,0,0,0,101,,105,,101,,101,,105,,105,,0,0,0,0,0,0,35,,35,,35,,35,,35,,35,,0,0,0,0,0,0,409004.170808,,3427.106449791312,414956.131164,,3480.154856293453,409004.170808,,3427.106449791312,409004.170808,,3427.106449791312,414956.131164,,3480.154856293453,414956.131164,,3480.154856293453,408640.78282200004,,3424.1701513319495,414592.74317800003,,3477.2185578340905,408640.78282200004,,3424.1701513319495,408640.78282200004,,3424.1701513319495,414592.74317800003,,3477.2185578340905,414592.74317800003,,3477.2185578340905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.387986,,2.936298459362567,363.387986,,2.936298459362567,363.387986,,2.936298459362567,363.387986,,2.936298459362567,363.387986,,2.936298459362567,363.387986,,2.936298459362567,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-05 23:58:46,0.00891336079393721,86926.67809422076,99999959.0,891335.7139459284,99999959.0,891335.7139459284
DFjq7m5QqWu6KpTpKsoZqMerxw57TUfWFVnn7oHxpump,DFjq7m5QqWu6KpTpKsoZqMerxw57TUfWFVnn7oHxpump,463,,466,,463,,463,,466,,466,,0,0,0,0,0,0,6.777701765172033e-05,6.777701765172033e-05,6.777701765172033e-05,6.777701765172033e-05,6.777701765172033e-05,6.777701765172033e-05,6.777701765172033e-05,6.777701765172033e-05,289,2024-11-06T00:09:46,1730851786,1,8.647777331207455e-05,27.59158828210782,27.59158828210782,27.59158828210782,27.59158828210782,27.59158828210782,27.59158828210782,27.59158828210782,27.59158828210782,257,,257,,257,,257,,257,,257,,0,0,0,0,0,0,720,,723,,720,,720,,723,,723,,0,0,0,0,0,0,379,,379,,379,,379,,379,,379,,0,0,0,0,0,0,1055691340.521141,,138525.8677599627,1058785908.4456639,,138842.4675978265,1055691340.521141,,138525.8677599627,1055691340.521141,,138525.8677599627,1058785908.4456639,,138842.4675978265,1058785908.4456639,,138842.4675978265,547826427.698671,,70972.93501767606,550920995.623194,,71289.53485553984,547826427.698671,,70972.93501767606,547826427.698671,,70972.93501767606,550920995.623194,,71289.53485553984,550920995.623194,,71289.53485553984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507864912.82247,,67552.93274228665,507864912.82247,,67552.93274228665,507864912.82247,,67552.93274228665,507864912.82247,,67552.93274228665,507864912.82247,,67552.93274228665,507864912.82247,,67552.93274228665,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-05 23:58:37,9.064572141721703e-05,35615.1519041599,1000000000.0,90645.72141721704,1000000000.0,90645.72141721704
93R96aUkh4fsYukKZ4K3TnofdyFnhtk5HPrNbA87u71E,93R96aUkh4fsYukKZ4K3TnofdyFnhtk5HPrNbA87u71E,63,,64,,63,,63,,63,,64,,0,0,0,0,0,0,1.0870319130960093e-05,1.0870319130960093e-05,1.0870319130960093e-05,1.0870319130960093e-05,1.0870319130960093e-05,1.0870319130960093e-05,1.0870319130960093e-05,1.0870319130960093e-05,34,2024-11-06T00:07:25,1730851645,1,1.2647665563548247e-05,16.350453111593,16.350453111593,16.350453111593,16.350453111593,16.350453111593,16.350453111593,16.350453111593,16.350453111593,5,,5,,5,,5,,5,,5,,0,0,0,0,0,0,68,,69,,68,,68,,68,,69,,0,0,0,0,0,0,36,,36,,36,,36,,36,,36,,0,0,0,0,0,0,540875058.0258039,,6382.232885440134,552472548.9836558,,6532.129158211258,540875058.0258039,,6382.232885440134,540875058.0258039,,6382.232885440134,540875058.0258039,,6382.232885440134,552472548.9836558,,6532.129158211258,537123375.5849032,,6338.638269711408,548720866.5427551,,6488.534542482532,537123375.5849032,,6338.638269711408,537123375.5849032,,6338.638269711408,537123375.5849032,,6338.638269711408,548720866.5427551,,6488.534542482532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751682.440900703,,43.59461572872612,3751682.440900703,,43.59461572872612,3751682.440900703,,43.59461572872612,3751682.440900703,,43.59461572872612,3751682.440900703,,43.59461572872612,3751682.440900703,,43.59461572872612,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-05 23:55:05,1.2922769034358178e-05,141035.16900203255,6200000000.0,80121.16801302071,6200000000.0,80121.16801302071
GVyiestBu6MJmpfLeSv2u1vV6byRAUiHJ9s3FZH9JZVP,GVyiestBu6MJmpfLeSv2u1vV6byRAUiHJ9s3FZH9JZVP,81,,82,,81,,81,,82,,82,,0,0,0,0,0,0,9.251575879319568e-06,9.251575879319568e-06,9.251575879319568e-06,9.251575879319568e-06,9.251575879319568e-06,9.251575879319568e-06,9.251575879319568e-06,9.251575879319568e-06,78,2024-11-06T00:07:24,1730851644,1,0.0007892796280880512,8431.29929845099,8431.29929845099,8431.29929845099,8431.29929845099,8431.29929845099,8431.29929845099,8431.29929845099,8431.29929845099,16,,18,,16,,16,,18,,18,,0,0,0,0,0,0,97,,100,,97,,97,,100,,100,,0,0,0,0,0,0,67,,67,,67,,67,,67,,67,,0,0,0,0,0,0,473787457.1861312,,29453.862019976386,474642081.2938012,,30295.957412503587,473787457.1861312,,29453.862019976386,473787457.1861312,,29453.862019976386,474642081.2938012,,30295.957412503587,474642081.2938012,,30295.957412503587,472187457.1879452,,28167.686838481983,472842081.2958272,,28813.375310913612,472187457.1879452,,28167.686838481983,472187457.1879452,,28167.686838481983,472842081.2958272,,28813.375310913612,472842081.2958272,,28813.375310913612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599999.9981859997,,1286.1751814944043,1799999.9979739997,,1482.582101589974,1599999.9981859997,,1286.1751814944043,1599999.9981859997,,1286.1751814944043,1799999.9979739997,,1482.582101589974,1799999.9979739997,,1482.582101589974,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-05 23:55:02,0.0007892796280880512,39398.73532187252,999832000.667207,789147.0296371453,999832000.667207,789147.0296371453
Bz3zCxzjVmKQSJ8PVr3mJ7m7qZfZNf2fDNMQwAdpump,Bz3zCxzjVmKQSJ8PVr3mJ7m7qZfZNf2fDNMQwAdpump,80,,80,,80,,80,,80,,80,,0,0,0,0,0,0,0.0005735657173548517,0.0005735657173548517,0.0005735657173548517,0.0005735657173548517,0.0005735657173548517,0.0005735657173548517,0.0005735657173548517,0.0005735657173548517,30,2024-11-06T00:09:41,1730851781,1,0.0005986053401783274,4.3656066019692625,4.3656066019692625,4.3656066019692625,4.3656066019692625,4.3656066019692625,4.3656066019692625,4.3656066019692625,4.3656066019692625,6,,6,,6,,6,,6,,6,,0,0,0,0,0,0,86,,86,,86,,86,,86,,86,,0,0,0,0,0,0,35,,35,,35,,35,,35,,35,,0,0,0,0,0,0,5162793.086993377,,3033.4662610296396,5162793.086993377,,3033.4662610296396,5162793.086993377,,3033.4662610296396,5162793.086993377,,3033.4662610296396,5162793.086993377,,3033.4662610296396,5162793.086993377,,3033.4662610296396,4941194.853993204,,2902.4764548993694,4941194.853993204,,2902.4764548993694,4941194.853993204,,2902.4764548993694,4941194.853993204,,2902.4764548993694,4941194.853993204,,2902.4764548993694,4941194.853993204,,2902.4764548993694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221598.233000172,,130.9898061302701,221598.233000172,,130.9898061302701,221598.233000172,,130.9898061302701,221598.233000172,,130.9898061302701,221598.233000172,,130.9898061302701,221598.233000172,,130.9898061302701,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-05 23:54:35,0.0005964539098144173,240397.24914067335,206900000.0,123406.31394060294,206900000.0,123406.31394060294
6emhPDMKmmuqSaieTAwtqaHqSs9WGUxic2EGnqpJpump,6emhPDMKmmuqSaieTAwtqaHqSs9WGUxic2EGnqpJpump,741,,744,,741,,649,605.4347826086956,744,,744,,0,0,0,92,0,0,5.379745843790147e-05,5.379745843790147e-05,5.379745843790147e-05,5.379745843790147e-05,5.379745843790147e-05,5.379745843790147e-05,5.379745843790147e-05,5.379745843790147e-05,406,2024-11-06T00:09:45,1730851785,1,9.529116720218198e-05,77.12949639094344,77.12949639094344,77.12949639094344,77.12949639094344,77.12949639094344,77.12949639094344,77.12949639094344,77.12949639094344,592,,592,,592,,540,938.4615384615385,592,,592,,0,0,0,52,0,0,1333,,1336,,1333,,1189,725.6944444444445,1336,,1336,,0,0,0,144,0,0,555,,552,,555,,514,484.09090909090907,555,,552,,0,0,0,88,0,0,3201935556.6008244,,194166.01107179158,3209368637.7596455,,195041.74164476432,3201935556.6008244,,194166.01107179158,2864163056.905761,747.9562603502312,174340.78647389606,3209368637.7596455,,195041.74164476432,3209368637.7596455,,195041.74164476432,1625034384.488784,,99392.84500277475,1632467465.6476052,,100268.57557574748,1625034384.488784,,99392.84500277475,1448746360.1094706,721.8064529399023,88945.20623219426,1632467465.6476052,,100268.57557574748,1632467465.6476052,,100268.57557574748,0,0,0,0,0,0,176288024.379314,10447.638770580488,0,0,0,0,0,0,0,0,0,0,337772499.695064,19825.224597895503,0,0,0,0,1576901172.1120403,,94773.16606901685,1576901172.1120403,,94773.16606901685,1576901172.1120403,,94773.16606901685,1415416696.7962904,776.5032638764384,85395.58024170181,1576901172.1120403,,94773.16606901685,1576901172.1120403,,94773.16606901685,0,0,0,0,0,0,161484475.31575,9377.585827315017,0,0,0,0,2024-11-05 23:37:38,6.34266511121782e-05,31329.906021944662,999934349.520074,63422.487122092585,999934349.520074,63422.487122092585
J4BdWiM4oV9b4AL4Mz4wY2zTditgfModeTTM9M2isrdU,J4BdWiM4oV9b4AL4Mz4wY2zTditgfModeTTM9M2isrdU,351,,352,,351,,160,-16.230366492146597,352,,352,,0,0,0,191,0,0,6.762802614821337e-05,6.762802614821337e-05,6.762802614821337e-05,6.762802614821337e-05,6.762802614821337e-05,6.762802614821337e-05,6.762802614821337e-05,6.762802614821337e-05,203,2024-11-06T00:07:19,1730851639,2,0.00012391671781061293,83.23278804417188,83.23278804417188,83.23278804417188,83.23278804417188,83.23278804417188,83.23278804417188,83.23278804417188,83.23278804417188,174,,176,,174,,119,116.36363636363636,175,,176,,0,0,0,55,0,0,525,,528,,525,,279,13.414634146341465,527,,528,,0,0,0,246,0,0,263,,263,,263,,157,-2.484472049689441,263,,263,,0,0,0,161,0,0,1479187915.0275946,,101844.56660193481,1487465668.4514687,,102656.41496139261,1479187915.0275946,,101844.56660193481,333347987.7686729,-70.90797939236523,43086.55199405519,1486745132.0673375,,102588.75322550366,1487465668.4514687,,102656.41496139261,1116590769.1313396,,55470.88725308522,1116647986.1710825,,55476.302536773175,1116590769.1313396,,55470.88725308522,157908606.5875338,-83.52857570975006,20582.573565096896,1116647986.1710825,,55476.302536773175,1116647986.1710825,,55476.302536773175,0,0,0,0,0,0,958682162.5438061,34888.31368798832,0,0,0,0,0,0,0,0,0,0,1145839927.258922,58758.01460787964,0,0,0,0,362597145.89625514,,46373.6793488496,370817682.28038615,,47180.11242461943,362597145.89625514,,46373.6793488496,175439381.18113908,-6.261232897183961,22503.97842895829,370097145.89625514,,47112.450688730496,370817682.28038615,,47180.11242461943,0,0,0,0,0,0,187157764.71511608,23869.70091989132,0,0,0,0,2024-11-05 23:33:44,9.464459734865383e-05,39967.349482404796,989376237.623763,93639.1156362271,989376237.623763,93639.1156362271
9xFWQvzLszxuqke4zvZXTReZwTJ8Fo9VD4tNxV4Npump,9xFWQvzLszxuqke4zvZXTReZwTJ8Fo9VD4tNxV4Npump,9534,7911.764705882353,9653,,9653,,7797,348.87737478411054,9653,,9653,,119,0,0,1737,0,0,6.194198092661684e-06,6.194198092661684e-06,6.194198092661684e-06,6.194198092661684e-06,0.0005324284501548505,6.194198092661684e-06,6.194198092661684e-06,6.194198092661684e-06,474,2024-11-06T00:07:24,1730851644,2,0.00011434494330799201,1746.0007509843344,1746.0007509843344,1746.0007509843344,1746.0007509843344,-78.52388555218337,1746.0007509843344,1746.0007509843344,1746.0007509843344,4304,14246.666666666666,4340,,4334,,2865,99.09659485753996,4340,,4340,,30,0,0,1439,0,0,13838,9187.248322147652,13993,,13987,,10662,235.7052896725441,13993,,13993,,149,0,0,3176,0,0,1265,1104.7619047619048,1308,,1308,,454,-58.61440291704649,1308,,1308,,105,0,0,1097,0,0,3734152580.935051,221.35907792046373,1071478.0128229288,4901305956.805856,,1095660.615713819,4896140163.516817,,1095100.3694214101,649989230.3860716,-78.92494149927649,120837.15029280438,4901305956.805856,,1095660.615713819,4901305956.805856,,1095660.615713819,1889223980.3681679,93.26233742156724,538292.9137407579,2866767771.6590505,,557209.6745286083,2866767771.6590505,,557209.6745286083,295157759.61051124,-81.48397125746611,55297.82602659229,2866767771.6590505,,557209.6745286083,2866767771.6590505,,557209.6745286083,977543791.2908833,18916.76078785033,0,0,0,0,1594066220.757656,482995.08771416545,0,0,0,0,1161987582.5817664,23622.356598481318,0,0,0,0,3084163350.548979,950640.8625301239,0,0,0,0,1844928600.5668833,900.266036419344,533185.099082171,2034538185.146805,,538450.9411852105,2029372391.8577662,,537890.6948928018,354831470.7755603,-76.18735962364735,65539.32426621209,2034538185.146805,,538450.9411852105,2034538185.146805,,538450.9411852105,184443791.29088306,4705.595810630988,0,0,0,0,1490097129.7913227,467645.7748159585,0,0,0,0,2024-11-05 23:10:24,0.0001051912415726632,37034.42755044535,1000000000.0,105191.2415726632,1000000000.0,105191.2415726632
J2nhPMACn9YNUW4z3rkmKzJVrx2jn6NYfVZfN4JRpump,J2nhPMACn9YNUW4z3rkmKzJVrx2jn6NYfVZfN4JRpump,1974,1.8050541516245486,3919,,3913,,988,0.2028397565922921,3919,,3919,,1939,0,0,986,0,0,0.0001234079927414145,0.0001291504577944145,0.0001234079927414145,0.0001234079927414145,0.00031166566806221116,0.0001234079927414145,0.0001234079927414145,0.0001234079927414145,1045,2024-11-06T00:09:46,1730851786,1,8.351346308689064e-05,-32.32734668824709,-35.33630115362825,-32.32734668824709,-32.32734668824709,-73.20415058670478,-32.32734668824709,-32.32734668824709,-32.32734668824709,1757,31.709145427286355,3099,,3091,,899,4.778554778554779,3099,,3099,,1334,0,0,858,0,0,3731,13.993278337916285,7018,,7004,,1887,2.331887201735358,7018,,7018,,3273,0,0,1844,0,0,1487,5.911680911680912,2204,,2206,,857,-16.634241245136185,2206,,2204,,1404,0,0,1028,0,0,2475066524.3233385,-17.04182752830671,528538.6120731623,5466704449.366607,,1006079.0403915991,5458577913.955118,,1005427.454940502,1205663408.9797704,-5.0212344363551304,222397.99326088233,5466704449.366607,,1006079.0403915991,5466704449.366607,,1006079.0403915991,1202398680.8355672,-21.59620589108492,260467.5922441959,2740011821.4357834,,504332.5637743672,2735996250.3170276,,504009.74751204037,552216394.6860163,-15.067450090604295,103111.20514838818,2740011821.4357834,,504332.5637743672,2740011821.4357834,,504332.5637743672,1533597569.4814568,243542.15526784482,0,0,0,0,650182286.1495497,157356.38709580732,0,0,0,0,2983511389.631772,476888.8428673397,0,0,0,0,1269403115.3435664,306140.6188122801,0,0,0,0,1272667843.4877715,-12.224587020225005,268071.0198289664,2726692627.9308233,,501746.47661723185,2722581663.638091,,501417.7074284616,653447014.2937541,5.527298741595367,119286.78811249413,2726692627.9308233,,501746.47661723185,2726692627.9308233,,501746.47661723185,1449913820.1503155,233346.68759949494,0,0,0,0,619220829.1940168,148784.2317164728,0,0,0,0,2024-11-05 22:50:00,8.351346308689064e-05,38020.163113958406,999999996.558203,83513.46279945425,999999996.558203,83513.46279945425
4bVq4dCwK4GKxY4knip1jkGdrb9WcQBWYwq5ZtmDpump,4bVq4dCwK4GKxY4knip1jkGdrb9WcQBWYwq5ZtmDpump,493,204.32098765432102,655,,655,,167,-48.77300613496933,655,,655,,162,0,0,326,0,0,5.399628500658628e-05,7.483033981320031e-05,5.399628500658628e-05,5.399628500658628e-05,0.00012418456501158597,5.399628500658628e-05,5.399628500658628e-05,5.399628500658628e-05,292,2024-11-06T00:09:43,1730851783,1,0.00017399153636502075,222.22871692709575,132.51469497446823,222.22871692709575,222.22871692709575,40.107215698495196,222.22871692709575,222.22871692709575,222.22871692709575,459,237.5,595,,595,,226,-3.004291845493562,595,,595,,136,0,0,233,0,0,952,219.46308724832213,1250,,1250,,393,-29.695885509838998,1250,,1250,,298,0,0,559,0,0,360,104.54545454545455,494,,494,,181,-27.016129032258064,494,,494,,176,0,0,248,0,0,696396129.5594952,2.3680882950312547,103051.81435846342,1376682477.735147,,144730.51403263424,1376682477.735147,,144730.51403263424,207759552.5696839,-57.48178455048066,38546.891483657804,1376682477.735147,,144730.51403263424,1376682477.735147,,144730.51403263424,396543733.5152367,20.181471195280622,56290.41329197132,726497868.3509635,,76581.85258492922,726497868.3509635,,76581.85258492922,97303014.08696671,-67.48336447229696,18071.725353608872,726497868.3509635,,76581.85258492922,726497868.3509635,,76581.85258492922,329954134.83572704,20291.439292957893,0,0,0,0,299240719.42826897,38218.687938362484,0,0,0,0,680286348.175652,41678.69967417083,0,0,0,0,488636576.98981017,64504.92287480565,0,0,0,0,299852396.0442585,-14.409128071441819,46761.40106649209,650184609.3841836,,68148.66144770502,650184609.3841836,,68148.66144770502,110456538.48271719,-41.679538346383275,20475.166130048932,650184609.3841836,,68148.66144770502,650184609.3841836,,68148.66144770502,350332213.33992505,21387.260381212935,0,0,0,0,189395857.5615412,26286.234936443165,0,0,0,0,2024-11-05 22:46:04,0.00017399153636502075,45081.58640748194,1000000000.0,173991.53636502076,1000000000.0,173991.53636502076
