token_address,qualification_date,current_price,market_cap
6f41LGHuU2HVV67ao9GwJ6kv2jNUz9HL6FJPVYcJpump,2024-12-12 18:51:32,0.0005229495123138,
3KCDgWw1C6PdjUsUXonYm6TGaDWKsLxmEjdBP7s8pump,2024-12-12 18:51:32,0.0006450745893814,
ATEWnH7CyLUyDAYVnUS4jxBi243SWUnBmmpRf3QRpump,2024-12-12 18:51:32,0.0005623510892832,
tqrRt3AsuGa3aYYSvABMDrPJEWVzpAnh3p6LxXGpump,2024-12-12 18:51:32,0.0006761872341696,
KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,2024-12-12 18:51:32,0.0009130050795038,
FA9jJDQzBEeV4qunJpt7XY7wC4smNYLsBNtMCTPsj3pp,2024-12-12 18:51:32,0.0002108962936448,
