Address,Error,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
5ULDXfva7noqKU8D2E3fHC7fkgncm6dAHEUfLrDZ3mjE,,2024-10-27 03:05:54,0.0003190136345757774,84574.81975118024,1000000000.0,319013.6345757774,1000000000.0,319013.6345757774
hf8aYwMK2cYv7t4uUhUAqpdwTS3sja2z9RJMQZ2pump,,2024-10-27 02:50:45,0.0005969500238460609,89918.18585293354,1000000000.0,596950.023846061,1000000000.0,596950.023846061
aLaZ7pqNznDjDUw6D15r4VCmogF8cKtYTaKaUGipump,,2024-10-27 01:34:08,0.000746368859128715,96539.18631202169,999985846.047567,746358.2950593854,999985846.047566,746358.2950593847
CanvZw2HyxPJMUmqNtu6zpvcqacCSqEH4dXqoyh4U6Gc,,2024-10-27 01:21:07,0.00028190307508468127,31197.849258865124,1000000000.0,281903.0750846813,1000000000.0,281903.0750846813
Dvmw8Nq6SRoxFWP36PWRycuY8NfT7qHHGa7k3wPTbWWD,,2024-10-27 01:02:01,0.00030218469164148615,63005.61623949559,950001707.046966,287075.9729028729,950001707.046966,287075.9729028729
4qe5LzsmEJwr2rusq2Q4tvtEB1wdtpH6CokuCmAKpump,,2024-10-27 01:01:10,0.00033955541426496013,71035.09401183057,999986792.15103,339550.92946833157,999986792.15103,339550.92946833157
DEGRZALfkV1KAPbV82Xb5hjsZYvwS6VAmGG1KSbc3KAv,,2024-10-26 23:27:00,0.0005033563130901364,94338.87536952898,1000000000.0,503356.31309013645,1000000000.0,503356.31309013645
7rRfJ5tdUjFPCWZRyYM7UNnfrpK1dqwzfpMYDknspump,,2024-10-26 23:09:42,0.0012305863020506294,123372.33260489407,999999999.343372,1230586.301242592,999999999.343372,1230586.301242592
2TobzM4NNpEvyVAEpFC8AkxJGBHz8fFgMksK1gBy5dub,,2024-10-26 21:39:52,0.001500823871048653,163552.16378053924,999999654.97048,1500823.353220113,999999654.97048,1500823.353220113
9EeRJ2h9L7vDBHPadknm9UY3TBBfFxb4qQzC8T8qQMg6,,2024-10-26 21:04:46,0.0007846070783218116,35249.5550248192,1000000000.0,784607.0783218116,1000000000.0,784607.0783218116
CnTFQGX95Kw6XJVHxGgyWQoLrrU4o8UaEwDzE7D2pump,,2024-10-26 20:40:38,0.000810574383929286,85033.95765527252,999999951.26484,810574.3444258138,999999951.26484,810574.3444258138
BpkTfxEAKoAXm5YDo6mAqtTBpfZqhjRQnG76fJb5pump,,2024-10-26 20:10:27,0.003383181928947062,222994.12607742706,999999936.693857,3383181.714770863,999999936.693857,3383181.714770863
5vrNnSXf2PeF4YMdG4vHi1WzU3hf42JKzV8i7jtBmRww,,2024-10-26 19:11:32,0.000821434569899009,120700.62542395212,999816575.633327,821283.8987832619,999816575.633327,821283.8987832619
